"industry","gender","condition","age","time_code","volume","ratio"
"全産業","男","完全失業者","60～64歳","1987-10",150000,7.3
"全産業","男","完全失業者","60～64歳","1987-11",140000,6.8
"全産業","男","完全失業者","60～64歳","1987-12",120000,6.1
"全産業","男","完全失業者","60～64歳","1988-01",150000,7.6
"全産業","男","完全失業者","60～64歳","1988-02",160000,7.8
"全産業","男","完全失業者","60～64歳","1988-03",140000,6.8
"全産業","男","完全失業者","60～64歳","1988-04",130000,6.3
"全産業","男","完全失業者","60～64歳","1988-05",120000,5.8
"全産業","男","完全失業者","60～64歳","1988-06",120000,5.7
"全産業","男","完全失業者","60～64歳","1988-07",140000,6.7
"全産業","男","完全失業者","60～64歳","1988-08",150000,7
"全産業","男","完全失業者","60～64歳","1988-09",130000,6
"全産業","男","完全失業者","60～64歳","1988-10",130000,6.1
"全産業","男","完全失業者","60～64歳","1988-11",150000,7
"全産業","男","完全失業者","60～64歳","1988-12",140000,6.5
"全産業","男","完全失業者","60～64歳","1989-01",140000,6.6
"全産業","男","完全失業者","60～64歳","1989-02",140000,6.6
"全産業","男","完全失業者","60～64歳","1989-03",140000,6.3
"全産業","男","完全失業者","60～64歳","1989-04",130000,5.9
"全産業","男","完全失業者","60～64歳","1989-05",130000,5.9
"全産業","男","完全失業者","60～64歳","1989-06",120000,5.4
"全産業","男","完全失業者","60～64歳","1989-07",120000,5.3
"全産業","男","完全失業者","60～64歳","1989-08",130000,5.8
"全産業","男","完全失業者","60～64歳","1989-09",130000,5.8
"全産業","男","完全失業者","60～64歳","1989-10",130000,5.7
"全産業","男","完全失業者","60～64歳","1989-11",150000,6.5
"全産業","男","完全失業者","60～64歳","1989-12",120000,5.2
"全産業","男","完全失業者","60～64歳","1990-01",120000,5.3
"全産業","男","完全失業者","60～64歳","1990-02",120000,5.3
"全産業","男","完全失業者","60～64歳","1990-03",120000,5.2
"全産業","男","完全失業者","60～64歳","1990-04",90000,3.9
"全産業","男","完全失業者","60～64歳","1990-05",100000,4.3
"全産業","男","完全失業者","60～64歳","1990-06",120000,5.1
"全産業","男","完全失業者","60～64歳","1990-07",100000,4.2
"全産業","男","完全失業者","60～64歳","1990-08",100000,4.3
"全産業","男","完全失業者","60～64歳","1990-09",130000,5.5
"全産業","男","完全失業者","60～64歳","1990-10",140000,5.8
"全産業","男","完全失業者","60～64歳","1990-11",130000,5.4
"全産業","男","完全失業者","60～64歳","1990-12",110000,4.6
"全産業","男","完全失業者","60～64歳","1991-01",120000,5.1
"全産業","男","完全失業者","60～64歳","1991-02",120000,5
"全産業","男","完全失業者","60～64歳","1991-03",130000,5.3
"全産業","男","完全失業者","60～64歳","1991-04",150000,6.1
"全産業","男","完全失業者","60～64歳","1991-05",110000,4.5
"全産業","男","完全失業者","60～64歳","1991-06",100000,4
"全産業","男","完全失業者","60～64歳","1991-07",120000,4.9
"全産業","男","完全失業者","60～64歳","1991-08",140000,5.7
"全産業","男","完全失業者","60～64歳","1991-09",110000,4.4
"全産業","男","完全失業者","60～64歳","1991-10",100000,4
"全産業","男","完全失業者","60～64歳","1991-11",120000,4.8
"全産業","男","完全失業者","60～64歳","1991-12",130000,5.2
"全産業","男","完全失業者","60～64歳","1992-01",130000,5.2
"全産業","男","完全失業者","60～64歳","1992-02",110000,4.4
"全産業","男","完全失業者","60～64歳","1992-03",100000,4
"全産業","男","完全失業者","60～64歳","1992-04",130000,5.1
"全産業","男","完全失業者","60～64歳","1992-05",130000,5.1
"全産業","男","完全失業者","60～64歳","1992-06",140000,5.5
"全産業","男","完全失業者","60～64歳","1992-07",130000,5.1
"全産業","男","完全失業者","60～64歳","1992-08",110000,4.3
"全産業","男","完全失業者","60～64歳","1992-09",140000,5.5
"全産業","男","完全失業者","60～64歳","1992-10",130000,5
"全産業","男","完全失業者","60～64歳","1992-11",140000,5.3
"全産業","男","完全失業者","60～64歳","1992-12",140000,5.3
"全産業","男","完全失業者","60～64歳","1993-01",140000,5.3
"全産業","男","完全失業者","60～64歳","1993-02",140000,5.3
"全産業","男","完全失業者","60～64歳","1993-03",150000,5.7
"全産業","男","完全失業者","60～64歳","1993-04",150000,5.9
"全産業","男","完全失業者","60～64歳","1993-05",180000,6.9
"全産業","男","完全失業者","60～64歳","1993-06",160000,6.1
"全産業","男","完全失業者","60～64歳","1993-07",160000,6
"全産業","男","完全失業者","60～64歳","1993-08",160000,6
"全産業","男","完全失業者","60～64歳","1993-09",170000,6.4
"全産業","男","完全失業者","60～64歳","1993-10",170000,6.5
"全産業","男","完全失業者","60～64歳","1993-11",180000,6.9
"全産業","男","完全失業者","60～64歳","1993-12",170000,6.5
"全産業","男","完全失業者","60～64歳","1994-01",170000,6.6
"全産業","男","完全失業者","60～64歳","1994-02",180000,6.9
"全産業","男","完全失業者","60～64歳","1994-03",170000,6.5
"全産業","男","完全失業者","60～64歳","1994-04",180000,6.8
"全産業","男","完全失業者","60～64歳","1994-05",170000,6.4
"全産業","男","完全失業者","60～64歳","1994-06",190000,7.1
"全産業","男","完全失業者","60～64歳","1994-07",200000,7.4
"全産業","男","完全失業者","60～64歳","1994-08",190000,7.1
"全産業","男","完全失業者","60～64歳","1994-09",200000,7.5
"全産業","男","完全失業者","60～64歳","1994-10",210000,7.9
"全産業","男","完全失業者","60～64歳","1994-11",210000,8
"全産業","男","完全失業者","60～64歳","1994-12",200000,7.6
"全産業","男","完全失業者","60～64歳","1995-01",190000,7.3
"全産業","男","完全失業者","60～64歳","1995-02",190000,7.3
"全産業","男","完全失業者","60～64歳","1995-03",200000,7.6
"全産業","男","完全失業者","60～64歳","1995-04",200000,7.4
"全産業","男","完全失業者","60～64歳","1995-05",210000,7.7
"全産業","男","完全失業者","60～64歳","1995-06",210000,7.9
"全産業","男","完全失業者","60～64歳","1995-07",190000,7.1
"全産業","男","完全失業者","60～64歳","1995-08",170000,6.4
"全産業","男","完全失業者","60～64歳","1995-09",200000,7.4
"全産業","男","完全失業者","60～64歳","1995-10",220000,8
"全産業","男","完全失業者","60～64歳","1995-11",210000,7.7
"全産業","男","完全失業者","60～64歳","1995-12",220000,8
"全産業","男","完全失業者","60～64歳","1996-01",260000,9.7
"全産業","男","完全失業者","60～64歳","1996-02",240000,9.1
"全産業","男","完全失業者","60～64歳","1996-03",190000,7.2
"全産業","男","完全失業者","60～64歳","1996-04",220000,8.1
"全産業","男","完全失業者","60～64歳","1996-05",240000,8.8
"全産業","男","完全失業者","60～64歳","1996-06",220000,8.1
"全産業","男","完全失業者","60～64歳","1996-07",220000,8
"全産業","男","完全失業者","60～64歳","1996-08",240000,8.8
"全産業","男","完全失業者","60～64歳","1996-09",230000,8.3
"全産業","男","完全失業者","60～64歳","1996-10",240000,8.5
"全産業","男","完全失業者","60～64歳","1996-11",200000,7.2
"全産業","男","完全失業者","60～64歳","1996-12",240000,8.7
"全産業","男","完全失業者","60～64歳","1997-01",250000,9
"全産業","男","完全失業者","60～64歳","1997-02",230000,8.4
"全産業","男","完全失業者","60～64歳","1997-03",220000,7.9
"全産業","男","完全失業者","60～64歳","1997-04",220000,7.9
"全産業","男","完全失業者","60～64歳","1997-05",210000,7.5
"全産業","男","完全失業者","60～64歳","1997-06",200000,7.1
"全産業","男","完全失業者","60～64歳","1997-07",210000,7.6
"全産業","男","完全失業者","60～64歳","1997-08",210000,7.7
"全産業","男","完全失業者","60～64歳","1997-09",240000,8.8
"全産業","男","完全失業者","60～64歳","1997-10",260000,9.4
"全産業","男","完全失業者","60～64歳","1997-11",250000,9.1
"全産業","男","完全失業者","60～64歳","1997-12",250000,8.9
"全産業","男","完全失業者","60～64歳","1998-01",260000,9.2
"全産業","男","完全失業者","60～64歳","1998-02",250000,9.1
"全産業","男","完全失業者","60～64歳","1998-03",290000,10.4
"全産業","男","完全失業者","60～64歳","1998-04",340000,12.1
"全産業","男","完全失業者","60～64歳","1998-05",300000,10.5
"全産業","男","完全失業者","60～64歳","1998-06",280000,10
"全産業","男","完全失業者","60～64歳","1998-07",280000,10.1
"全産業","男","完全失業者","60～64歳","1998-08",300000,10.9
"全産業","男","完全失業者","60～64歳","1998-09",270000,9.7
"全産業","男","完全失業者","60～64歳","1998-10",250000,9.1
"全産業","男","完全失業者","60～64歳","1998-11",280000,10.1
"全産業","男","完全失業者","60～64歳","1998-12",290000,10.4
"全産業","男","完全失業者","60～64歳","1999-01",300000,10.6
"全産業","男","完全失業者","60～64歳","1999-02",290000,10.4
"全産業","男","完全失業者","60～64歳","1999-03",300000,10.8
"全産業","男","完全失業者","60～64歳","1999-04",310000,11.3
"全産業","男","完全失業者","60～64歳","1999-05",300000,11
"全産業","男","完全失業者","60～64歳","1999-06",280000,10.3
"全産業","男","完全失業者","60～64歳","1999-07",260000,9.7
"全産業","男","完全失業者","60～64歳","1999-08",270000,10
"全産業","男","完全失業者","60～64歳","1999-09",240000,8.7
"全産業","男","完全失業者","60～64歳","1999-10",270000,9.8
"全産業","男","完全失業者","60～64歳","1999-11",280000,10.4
"全産業","男","完全失業者","60～64歳","1999-12",260000,9.8
"全産業","男","完全失業者","60～64歳","2000-01",260000,9.6
"全産業","男","完全失業者","60～64歳","2000-02",280000,10.4
"全産業","男","完全失業者","60～64歳","2000-03",290000,10.8
"全産業","男","完全失業者","60～64歳","2000-04",320000,11.8
"全産業","男","完全失業者","60～64歳","2000-05",300000,11
"全産業","男","完全失業者","60～64歳","2000-06",280000,10.4
"全産業","男","完全失業者","60～64歳","2000-07",280000,10.6
"全産業","男","完全失業者","60～64歳","2000-08",270000,10
"全産業","男","完全失業者","60～64歳","2000-09",270000,9.8
"全産業","男","完全失業者","60～64歳","2000-10",270000,10
"全産業","男","完全失業者","60～64歳","2000-11",260000,9.8
"全産業","男","完全失業者","60～64歳","2000-12",240000,9
"全産業","男","完全失業者","60～64歳","2001-01",260000,9.7
"全産業","男","完全失業者","60～64歳","2001-02",280000,10.3
"全産業","男","完全失業者","60～64歳","2001-03",250000,9
"全産業","男","完全失業者","60～64歳","2001-04",290000,10.5
"全産業","男","完全失業者","60～64歳","2001-05",300000,11.1
"全産業","男","完全失業者","60～64歳","2001-06",270000,10.1
"全産業","男","完全失業者","60～64歳","2001-07",250000,9.4
"全産業","男","完全失業者","60～64歳","2001-08",250000,9.3
"全産業","男","完全失業者","60～64歳","2001-09",280000,10.3
"全産業","男","完全失業者","60～64歳","2001-10",300000,10.9
"全産業","男","完全失業者","60～64歳","2001-11",300000,10.9
"全産業","男","完全失業者","60～64歳","2001-12",310000,11.2
"全産業","男","完全失業者","60～64歳","2002-01",280000,10
"全産業","男","完全失業者","60～64歳","2002-02",260000,9.4
"全産業","男","完全失業者","60～64歳","2002-03",270000,9.6
"全産業","男","完全失業者","60～64歳","2002-04",310000,10.9
"全産業","男","完全失業者","60～64歳","2002-05",310000,10.8
"全産業","男","完全失業者","60～64歳","2002-06",280000,10.1
"全産業","男","完全失業者","60～64歳","2002-07",220000,8.3
"全産業","男","完全失業者","60～64歳","2002-08",240000,8.9
"全産業","男","完全失業者","60～64歳","2002-09",280000,10
"全産業","男","完全失業者","60～64歳","2002-10",300000,10.5
"全産業","男","完全失業者","60～64歳","2002-11",270000,9.7
"全産業","男","完全失業者","60～64歳","2002-12",260000,9.3
"全産業","男","完全失業者","60～64歳","2003-01",280000,10
"全産業","男","完全失業者","60～64歳","2003-02",270000,9.8
"全産業","男","完全失業者","60～64歳","2003-03",300000,10.8
"全産業","男","完全失業者","60～64歳","2003-04",280000,10
"全産業","男","完全失業者","60～64歳","2003-05",270000,9.6
"全産業","男","完全失業者","60～64歳","2003-06",280000,9.9
"全産業","男","完全失業者","60～64歳","2003-07",240000,8.4
"全産業","男","完全失業者","60～64歳","2003-08",220000,7.7
"全産業","男","完全失業者","60～64歳","2003-09",260000,9
"全産業","男","完全失業者","60～64歳","2003-10",280000,9.7
"全産業","男","完全失業者","60～64歳","2003-11",260000,9
"全産業","男","完全失業者","60～64歳","2003-12",220000,7.5
